Sample	Group	Length
CbY1	Cb	2239
CbY1	Cb	349
CbY1	Cb	377
CbY1	Cb	533
CbY1	Cb	953
CbY1	Cb	549
CbY1	Cb	329
CbY1	Cb	451
CbY1	Cb	1139
CbY1	Cb	352
CbY1	Cb	488
CbY1	Cb	410
CbY1	Cb	856
CbY1	Cb	406
CbY1	Cb	161
CbY1	Cb	389
CbY1	Cb	2016
CbY1	Cb	401
CbY1	Cb	3394
CbY1	Cb	413
CbY1	Cb	652
CbY1	Cb	259
CbY1	Cb	826
CbY1	Cb	879
CbY1	Cb	1172
CbY1	Cb	381
CbY1	Cb	569
CbY1	Cb	743
CbY1	Cb	347
CbY1	Cb	270
CbY1	Cb	1360
CbY1	Cb	329
CbY1	Cb	327
CbY1	Cb	469
CbY1	Cb	573
CbY1	Cb	394
CbY1	Cb	222
CbY1	Cb	1077
CbY1	Cb	392
CbY1	Cb	495
CbY1	Cb	212
CbY1	Cb	169
CbY1	Cb	3468
CbY1	Cb	240
CbY1	Cb	339
CbY1	Cb	240
CbY1	Cb	562
CbY1	Cb	248
CbY1	Cb	349
CbY1	Cb	704
CbY1	Cb	426
CbY1	Cb	1486
CbY1	Cb	391
CbY1	Cb	370
CbY1	Cb	550
CbY1	Cb	412
CbY1	Cb	744
CbY1	Cb	712
CbY1	Cb	501
CbY1	Cb	330
CbY1	Cb	310
CbY1	Cb	498
CbY1	Cb	361
CbY1	Cb	285
CbY1	Cb	738
CbY1	Cb	682
CbY1	Cb	339
CbY1	Cb	487
CbY1	Cb	358
CbY1	Cb	281
CbY1	Cb	560
CbY1	Cb	2088
CbY1	Cb	957
CbY1	Cb	363
CbY1	Cb	193
CbY1	Cb	370
CbY1	Cb	563
CbY1	Cb	217
CbY1	Cb	515
CbY1	Cb	407
CbY1	Cb	1222
CbY1	Cb	343
CbY1	Cb	536
CbY1	Cb	726
CbY1	Cb	1537
CbY1	Cb	197
CbY1	Cb	368
CbY1	Cb	562
CbY1	Cb	271
CbY1	Cb	436
CbY1	Cb	553
CbY1	Cb	720
CbY1	Cb	279
CbY1	Cb	386
CbY1	Cb	548
CbY1	Cb	193
CbY1	Cb	1152
CbY1	Cb	407
CbY1	Cb	618
CbY1	Cb	202
CbY1	Cb	375
CbY1	Cb	1510
CbY1	Cb	324
CbY1	Cb	384
CbY1	Cb	217
CbY1	Cb	385
CbY1	Cb	729
CbY1	Cb	338
CbY1	Cb	334
CbY1	Cb	545
CbY1	Cb	320
CbY1	Cb	222
CbY1	Cb	296
CbY1	Cb	392
CbY1	Cb	336
CbY1	Cb	152
CbY1	Cb	200
CbY1	Cb	232
CbY1	Cb	208
CbY1	Cb	1693
CbY1	Cb	687
CbY1	Cb	203
CbY1	Cb	707
CbY1	Cb	890
CbY1	Cb	397
CbY1	Cb	1014
CbY1	Cb	1302
CbY1	Cb	202
CbY1	Cb	3570
CbY1	Cb	583
CbY1	Cb	436
CbY1	Cb	510
CbY1	Cb	744
CbY1	Cb	1190
CbY1	Cb	215
CbY1	Cb	199
CbY1	Cb	1959
CbY1	Cb	335
CbY1	Cb	1165
CbY1	Cb	407
CbY1	Cb	254
CbY1	Cb	311
CbY1	Cb	496
CbY1	Cb	348
CbY1	Cb	119
CbY1	Cb	388
CbY1	Cb	200
CbY1	Cb	263
CbY1	Cb	409
CbY1	Cb	323
CbY1	Cb	553
CbY1	Cb	367
CbY1	Cb	548
CbY1	Cb	480
CbY1	Cb	388
CbY1	Cb	214
CbY1	Cb	618
CbY1	Cb	354
CbY1	Cb	661
CbY1	Cb	468
CbY1	Cb	304
CbY1	Cb	539
CbY1	Cb	381
CbY1	Cb	708
CbY1	Cb	441
CbY1	Cb	523
CbY1	Cb	588
CbY1	Cb	854
CbY1	Cb	3002
CbY1	Cb	136
CbY1	Cb	355
CbY1	Cb	4783
CbY1	Cb	1450
CbY1	Cb	528
CbY1	Cb	138
CbY1	Cb	113
CbY1	Cb	373
CbY1	Cb	337
CbY1	Cb	92
CbY1	Cb	201
CbY1	Cb	123
CbY1	Cb	695
CbY1	Cb	234
CbY1	Cb	367
CbY1	Cb	392
CbY1	Cb	445
CbY1	Cb	286
CbY1	Cb	213
CbY1	Cb	1177
CbY1	Cb	926
CbY1	Cb	383
CbY1	Cb	230
CbY1	Cb	418
CbY1	Cb	1027
CbY1	Cb	357
CbY1	Cb	494
CbY1	Cb	515
CbY1	Cb	745
CbY1	Cb	336
CbY1	Cb	142
CbY1	Cb	1165
CbY1	Cb	641
CbY1	Cb	636
CbY1	Cb	376
CbY1	Cb	364
CbY1	Cb	385
CbY1	Cb	262
CbY1	Cb	828
CbY1	Cb	1522
CbY1	Cb	304
CbY1	Cb	819
CbY1	Cb	184
CbY1	Cb	445
CbY1	Cb	359
CbY1	Cb	1017
CbY1	Cb	212
CbY1	Cb	198
CbY1	Cb	1238
CbY1	Cb	664
CbY1	Cb	203
CbY1	Cb	380
CbY1	Cb	272
CbY1	Cb	339
CbY1	Cb	392
CbY1	Cb	640
CbY1	Cb	183
CbY1	Cb	880
CbY1	Cb	221
CbY1	Cb	379
CbY1	Cb	558
CbY1	Cb	411
CbY1	Cb	1111
CbY1	Cb	1681
CbY1	Cb	2482
CbY1	Cb	358
CbY1	Cb	2352
CbY1	Cb	200
CbY1	Cb	401
CbY1	Cb	542
CbY1	Cb	354
CbY1	Cb	202
CbY1	Cb	2322
CbY1	Cb	303
CbY1	Cb	285
CbY1	Cb	208
CbY1	Cb	388
CbY1	Cb	557
CbY1	Cb	292
CbY1	Cb	250
CbY1	Cb	327
CbY1	Cb	343
CbY1	Cb	960
CbY1	Cb	284
CbY1	Cb	395
CbY1	Cb	1350
CbY1	Cb	1349
CbY1	Cb	768
CbY1	Cb	360
CbY1	Cb	297
CbY1	Cb	545
CbY1	Cb	231
CbY1	Cb	329
CbY1	Cb	758
CbY1	Cb	580
CbY1	Cb	696
CbY1	Cb	789
CbY1	Cb	1551
CbY1	Cb	377
CbY1	Cb	333
CbY1	Cb	315
CbY1	Cb	309
CbY1	Cb	213
CbY1	Cb	415
CbY1	Cb	223
CbY1	Cb	373
CbY1	Cb	834
CbY1	Cb	833
CbY1	Cb	431
CbY1	Cb	337
CbY1	Cb	263
CbY1	Cb	154
CbY1	Cb	139
CbY1	Cb	726
CbY1	Cb	234
CbY1	Cb	256
CbY1	Cb	423
CbY1	Cb	901
CbY1	Cb	566
CbY1	Cb	1353
CbY1	Cb	384
CbY1	Cb	4685
CbY1	Cb	435
CbY1	Cb	654
CbY1	Cb	194
CbY1	Cb	359
CbY1	Cb	359
CbY1	Cb	310
CbY1	Cb	669
CbY1	Cb	404
CbY1	Cb	359
CbY1	Cb	349
CbY1	Cb	669
CbY1	Cb	382
CbY1	Cb	780
CbY1	Cb	779
CbY1	Cb	363
CbY1	Cb	383
CbY1	Cb	1224
CbY1	Cb	382
CbY1	Cb	592
CbY1	Cb	400
CbY1	Cb	235
CbY1	Cb	373
CbY1	Cb	756
CbY1	Cb	244
CbY1	Cb	354
CbY1	Cb	598
CbY1	Cb	2537
CbY1	Cb	358
CbY1	Cb	1231
CbY1	Cb	377
CbY1	Cb	2214
CbY1	Cb	655
CbY1	Cb	574
CbY1	Cb	511
CbY1	Cb	3181
CbY1	Cb	416
CbY1	Cb	206
CbY1	Cb	423
CbY1	Cb	363
CbY1	Cb	581
CbY1	Cb	1445
CbY1	Cb	610
CbY1	Cb	696
CbY1	Cb	216
CbY1	Cb	416
CbY1	Cb	528
CbY1	Cb	288
CbY1	Cb	236
CbY1	Cb	1365
CbY1	Cb	279
CbY1	Cb	272
CbY1	Cb	375
CbY1	Cb	343
CbY1	Cb	1055
CbY1	Cb	396
CbY1	Cb	665
CbY1	Cb	477
CbY1	Cb	3239
CbY1	Cb	327
CbY1	Cb	711
CbY1	Cb	315
CbY1	Cb	2430
CbY1	Cb	480
CbY1	Cb	338
CbY1	Cb	377
CbY1	Cb	357
CbY1	Cb	2402
CbY1	Cb	359
CbY1	Cb	359
CbY1	Cb	348
CbY1	Cb	567
CbY1	Cb	499
CbY1	Cb	1195
CbY1	Cb	199
CbY1	Cb	2328
CbY1	Cb	285
CbY1	Cb	367
CbY1	Cb	196
CbY1	Cb	677
CbY1	Cb	724
CbY1	Cb	806
CbY1	Cb	363
CbY1	Cb	602
CbY1	Cb	482
CbY1	Cb	511
CbY1	Cb	331
CbY1	Cb	416
CbY1	Cb	570
CbY1	Cb	371
CbY1	Cb	182
CbY1	Cb	206
CbY1	Cb	363
CbY1	Cb	769
CbY1	Cb	322
CbY1	Cb	177
CbY1	Cb	204
CbY1	Cb	363
CbY1	Cb	766
CbY1	Cb	1603
CbY1	Cb	681
CbY1	Cb	1310
CbY1	Cb	399
CbY1	Cb	577
CbY1	Cb	386
CbY1	Cb	2359
CbY1	Cb	1033
CbY1	Cb	939
CbY1	Cb	863
CbY1	Cb	384
CbY1	Cb	480
CbY1	Cb	399
CbY1	Cb	245
CbY1	Cb	441
CbY1	Cb	571
CbY1	Cb	553
CbY1	Cb	322
CbY1	Cb	326
CbY1	Cb	460
CbY1	Cb	536
CbY1	Cb	577
CbY1	Cb	3900
CbY1	Cb	1274
CbY1	Cb	349
CbY1	Cb	393
CbY1	Cb	279
CbY1	Cb	350
CbY1	Cb	331
CbY1	Cb	583
CbY1	Cb	348
CbY1	Cb	902
CbY1	Cb	317
CbY1	Cb	1203
CbY1	Cb	322
CbY1	Cb	356
CbY1	Cb	343
CbY1	Cb	2558
CbY1	Cb	446
CbY1	Cb	355
CbY1	Cb	333
CbY1	Cb	349
CbY1	Cb	284
CbY1	Cb	192
CbY1	Cb	508
CbY1	Cb	861
CbY1	Cb	348
CbY1	Cb	348
CbY1	Cb	363
CbY1	Cb	244
CbY1	Cb	399
CbY1	Cb	211
CbY1	Cb	769
CbY1	Cb	352
CbY1	Cb	768
CbY1	Cb	780
CbY1	Cb	726
CbY1	Cb	149
CbY1	Cb	564
CbY1	Cb	356
CbY1	Cb	436
CbY1	Cb	308
CbY1	Cb	445
CbY1	Cb	371
CbY1	Cb	1075
CbY1	Cb	372
CbY1	Cb	221
CbY1	Cb	868
CbY1	Cb	731
CbY1	Cb	443
CbY1	Cb	764
CbY1	Cb	181
CbY1	Cb	668
CbY1	Cb	155
CbY1	Cb	907
CbY1	Cb	587
CbY1	Cb	590
CbY1	Cb	870
CbY1	Cb	141
CbY1	Cb	356
CbY1	Cb	444
CbY1	Cb	760
CbY1	Cb	376
CbY1	Cb	817
CbY1	Cb	351
CbY1	Cb	224
CbY1	Cb	458
CbY1	Cb	866
CbY1	Cb	348
CbY1	Cb	235
CbY1	Cb	408
CbY1	Cb	219
CbY1	Cb	409
CbY1	Cb	337
CbY1	Cb	312
CbY1	Cb	399
CbY1	Cb	452
CbY1	Cb	253
CbY1	Cb	363
CbY1	Cb	359
CbY1	Cb	247
CbY1	Cb	357
CbY1	Cb	364
CbY1	Cb	110
CbY1	Cb	222
CbY1	Cb	2223
CbY1	Cb	228
CbY1	Cb	1501
CbY1	Cb	776
CbY1	Cb	603
CbY1	Cb	630
CbY1	Cb	214
CbY1	Cb	503
CbY1	Cb	779
CbY1	Cb	352
CbY1	Cb	357
CbY1	Cb	320
CbY1	Cb	173
CbY1	Cb	1079
CbY1	Cb	2299
CbY1	Cb	215
CbY1	Cb	140
CbY1	Cb	1049
CbY1	Cb	382
CbY1	Cb	3891
CbY1	Cb	1774
CbY1	Cb	656
CbY1	Cb	387
CbY1	Cb	461
CbY1	Cb	225
CbY1	Cb	383
CbY1	Cb	712
CbY1	Cb	711
CbY1	Cb	479
CbY1	Cb	716
CbY1	Cb	375
CbY1	Cb	980
CbY1	Cb	1047
CbY1	Cb	410
CbY1	Cb	336
CbY1	Cb	1490
CbY1	Cb	237
CbY1	Cb	324
CbY1	Cb	241
CbY1	Cb	2365
CbY1	Cb	330
CbY1	Cb	359
CbY1	Cb	794
CbY1	Cb	387
CbY1	Cb	248
CbY1	Cb	287
CbY1	Cb	347
CbY1	Cb	192
CbY1	Cb	592
CbY1	Cb	458
CbY1	Cb	400
CbY1	Cb	396
CbY1	Cb	369
CbY1	Cb	361
CbY1	Cb	377
CbY1	Cb	555
CbY1	Cb	349
CbY1	Cb	485
CbY1	Cb	552
CbY1	Cb	750
CbY1	Cb	368
CbY1	Cb	881
CbY1	Cb	307
CbY1	Cb	1903
CbY1	Cb	650
CbY1	Cb	507
CbY1	Cb	354
CbY1	Cb	421
CbY1	Cb	308
CbY1	Cb	750
CbY1	Cb	382
CbY1	Cb	697
CbY1	Cb	682
CbY1	Cb	523
CbY1	Cb	793
CbY1	Cb	925
CbY1	Cb	420
CbY1	Cb	385
CbY1	Cb	160
CbY1	Cb	1119
CbY1	Cb	190
CbY1	Cb	188
CbY1	Cb	409
CbY1	Cb	327
CbY1	Cb	1106
CbY1	Cb	409
CbY1	Cb	401
CbY1	Cb	656
CbY1	Cb	580
CbY1	Cb	596
CbY1	Cb	301
CbY1	Cb	391
CbY1	Cb	198
CbY1	Cb	241
CbY1	Cb	414
CbY1	Cb	775
CbY1	Cb	1863
CbY1	Cb	745
CbY1	Cb	404
CbY1	Cb	328
CbY1	Cb	350
CbY1	Cb	255
CbY1	Cb	432
CbY1	Cb	367
CbY1	Cb	286
CbY1	Cb	283
CbY1	Cb	228
CbY1	Cb	415
CbY1	Cb	391
CbY1	Cb	320
CbY1	Cb	909
CbY1	Cb	3130
CbY1	Cb	456
CbY1	Cb	414
CbY1	Cb	709
CbY1	Cb	795
CbY1	Cb	572
CbY1	Cb	362
CbY1	Cb	223
CbY1	Cb	336
CbY1	Cb	2482
CbY1	Cb	297
CbY1	Cb	399
CbY1	Cb	363
CbY1	Cb	379
CbY1	Cb	574
CbY1	Cb	1350
CbY1	Cb	546
CbY1	Cb	417
CbY1	Cb	288
CbY1	Cb	386
CbY1	Cb	260
CbY1	Cb	458
CbY1	Cb	361
CbY1	Cb	215
CbY1	Cb	638
CbY1	Cb	393
CbY1	Cb	396
CbY1	Cb	560
CbY1	Cb	252
CbY1	Cb	178
CbY1	Cb	372
CbY1	Cb	751
CbY1	Cb	231
CbY1	Cb	370
CbY1	Cb	1342
CbY1	Cb	391
CbY1	Cb	364
CbY1	Cb	466
CbY1	Cb	2310
CbY1	Cb	269
CbY1	Cb	340
CbY1	Cb	359
CbY1	Cb	406
CbY1	Cb	797
CbY1	Cb	333
CbY1	Cb	454
CbY1	Cb	1531
CbY1	Cb	1546
CbY1	Cb	329
CbY1	Cb	290
CbY1	Cb	395
CbY1	Cb	909
CbY1	Cb	374
CbY1	Cb	247
CbY1	Cb	305
CbY1	Cb	1189
CbY1	Cb	342
CbY1	Cb	180
CbY1	Cb	410
CbY1	Cb	233
CbY1	Cb	363
CbY1	Cb	359
CbY1	Cb	394
CbY1	Cb	208
CbY1	Cb	481
CbY1	Cb	2400
CbY1	Cb	318
CbY1	Cb	200
CbY1	Cb	228
CbY1	Cb	138
CbY1	Cb	233
CbY1	Cb	389
CbY1	Cb	335
CbY1	Cb	1240
CbY1	Cb	735
CbY1	Cb	830
CbY1	Cb	405
CbY1	Cb	166
CbY1	Cb	305
CbY1	Cb	2365
CbY1	Cb	553
CbY1	Cb	394
CbY1	Cb	942
CbY1	Cb	546
CbY1	Cb	686
CbY1	Cb	410
CbY1	Cb	340
CbY1	Cb	1258
CbY1	Cb	763
CbY1	Cb	352
CbY1	Cb	327
CbY1	Cb	745
CbY1	Cb	1454
CbY1	Cb	723
CbY1	Cb	391
CbY1	Cb	155
CbY1	Cb	367
CbY1	Cb	392
CbY1	Cb	169
CbY1	Cb	232
CbY1	Cb	503
CbY1	Cb	318
CbY1	Cb	314
CbY1	Cb	380
CbY1	Cb	2366
CbY1	Cb	1247
CbY1	Cb	715
CbY1	Cb	316
CbY1	Cb	386
CbY1	Cb	206
CbY1	Cb	353
CbY1	Cb	169
CbY1	Cb	153
CbY1	Cb	612
CbY1	Cb	147
CbY1	Cb	399
CbY1	Cb	1564
CbY1	Cb	372
CbY1	Cb	525
CbY1	Cb	440
CbY1	Cb	257
CbY1	Cb	806
CbY1	Cb	296
CbY1	Cb	1187
CbY1	Cb	448
CbY1	Cb	235
CbY1	Cb	360
CbY1	Cb	363
CbY1	Cb	837
CbY1	Cb	930
CbY1	Cb	706
CbY1	Cb	800
CbY1	Cb	330
CbY1	Cb	588
CbY1	Cb	338
CbY1	Cb	959
CbY1	Cb	559
CbY1	Cb	352
CbY1	Cb	1287
CbY1	Cb	292
CbY1	Cb	1007
CbY1	Cb	1529
CbY1	Cb	347
CbY1	Cb	359
CbY1	Cb	753
CbY1	Cb	352
CbY1	Cb	358
CbY1	Cb	388
CbY1	Cb	368
CbY1	Cb	355
CbY1	Cb	721
CbY1	Cb	612
CbY1	Cb	769
CbY1	Cb	337
CbY1	Cb	127
CbY1	Cb	2673
CbY1	Cb	252
CbY1	Cb	371
CbY1	Cb	408
CbY1	Cb	240
CbY1	Cb	314
CbY1	Cb	1480
CbY1	Cb	651
CbY1	Cb	937
CbY1	Cb	576
CbY1	Cb	480
CbY1	Cb	259
CbY1	Cb	392
CbY1	Cb	661
CbY1	Cb	657
CbY1	Cb	489
CbY1	Cb	851
CbY1	Cb	142
CbY1	Cb	407
CbY1	Cb	335
CbY1	Cb	767
CbY1	Cb	404
CbY1	Cb	407
CbY1	Cb	956
CbY1	Cb	197
CbY1	Cb	516
CbY1	Cb	1357
CbY1	Cb	1883
CbY1	Cb	399
CbY1	Cb	1411
CbY1	Cb	118
CbY1	Cb	224
CbY1	Cb	379
CbY1	Cb	460
CbY1	Cb	242
CbY1	Cb	423
CbY1	Cb	189
CbY1	Cb	930
CbY1	Cb	370
CbY1	Cb	567
CbY1	Cb	497
CbY1	Cb	722
CbY1	Cb	1126
CbY1	Cb	554
CbY1	Cb	214
CbY1	Cb	583
CbY1	Cb	251
CbY1	Cb	201
CbY1	Cb	253
CbY1	Cb	579
CbY1	Cb	3618
CbY1	Cb	236
CbY1	Cb	576
CbY1	Cb	139
CbY1	Cb	408
CbY1	Cb	541
CbY1	Cb	562
CbY1	Cb	241
CbY1	Cb	270
CbY1	Cb	364
CbY1	Cb	489
CbY1	Cb	711
CbY1	Cb	1848
CbY1	Cb	812
CbY1	Cb	527
CbY1	Cb	201
CbY1	Cb	355
CbY1	Cb	377
CbY1	Cb	521
CbY1	Cb	357
CbY1	Cb	147
CbY1	Cb	366
CbY1	Cb	358
CbY1	Cb	1763
CbY1	Cb	609
CbY1	Cb	260
CbY1	Cb	338
CbY1	Cb	559
CbY1	Cb	91
CbY1	Cb	751
CbY1	Cb	486
CbY1	Cb	593
CbY1	Cb	703
CbY1	Cb	251
CbY1	Cb	722
CbY1	Cb	503
CbY1	Cb	398
CbY1	Cb	375
CbY1	Cb	276
CbY1	Cb	264
CbY1	Cb	334
CbY1	Cb	307
CbY1	Cb	161
CbY1	Cb	778
CbY1	Cb	576
CbY1	Cb	245
CbY1	Cb	141
CbY1	Cb	373
CbY1	Cb	399
CbY1	Cb	351
CbY1	Cb	592
CbY1	Cb	197
CbY1	Cb	716
CbY1	Cb	368
CbY1	Cb	208
CbY1	Cb	377
CbY1	Cb	198
CbY1	Cb	478
CbY1	Cb	126
CbY1	Cb	407
CbY1	Cb	331
CbY1	Cb	556
CbY1	Cb	333
CbY1	Cb	411
CbY1	Cb	371
CbY1	Cb	875
CbY1	Cb	130
CbY1	Cb	212
CbY1	Cb	540
CbY1	Cb	372
CbY1	Cb	399
CbY1	Cb	372
CbY1	Cb	1035
CbY1	Cb	528
CbY1	Cb	314
CbY1	Cb	371
CbY1	Cb	91
CbY1	Cb	427
CbY1	Cb	646
CbY1	Cb	425
CbY1	Cb	378
CbY1	Cb	381
CbY1	Cb	572
CbY1	Cb	401
CbY1	Cb	623
CbY1	Cb	356
CbY1	Cb	700
CbY1	Cb	620
CbY1	Cb	258
CbY1	Cb	1143
CbY1	Cb	358
CbY1	Cb	254
CbY1	Cb	290
CbY1	Cb	388
CbY1	Cb	307
CbY1	Cb	359
CbY1	Cb	694
CbY1	Cb	670
CbY1	Cb	495
CbY1	Cb	714
CbY1	Cb	379
CbY1	Cb	922
CbY1	Cb	4012
CbY1	Cb	354
CbY1	Cb	845
CbY1	Cb	152
CbY1	Cb	732
CbY1	Cb	614
CbY1	Cb	227
CbY1	Cb	196
CbY1	Cb	1229
CbY1	Cb	528
CbY1	Cb	361
CbY1	Cb	441
CbY1	Cb	562
CbY1	Cb	336
CbY1	Cb	346
CbY1	Cb	356
CbY1	Cb	335
CbY1	Cb	400
CbY1	Cb	735
CbY1	Cb	1820
CbY1	Cb	176
CbY1	Cb	3004
CbY1	Cb	2376
CbY1	Cb	389
CbY1	Cb	403
CbY1	Cb	230
CbY1	Cb	752
CbY1	Cb	380
CbY1	Cb	360
CbY1	Cb	596
CbY1	Cb	384
CbY1	Cb	475
CbY1	Cb	361
CbY1	Cb	444
CbY1	Cb	245
CbY1	Cb	364
CbY1	Cb	366
CbY1	Cb	345
CbY1	Cb	374
CbY1	Cb	477
CbY1	Cb	582
CbY1	Cb	1382
CbY1	Cb	344
CbY1	Cb	209
CbY1	Cb	271
CbY1	Cb	295
CbY1	Cb	548
CbY1	Cb	330
CbY1	Cb	886
CbY1	Cb	361
CbY1	Cb	248
CbY1	Cb	1139
CbY1	Cb	545
CbY1	Cb	372
CbY1	Cb	2029
CbY1	Cb	597
CbY1	Cb	543
CbY1	Cb	1112
CbY1	Cb	364
CbY1	Cb	276
CbY1	Cb	361
CbY1	Cb	440
CbY1	Cb	855
CbY1	Cb	347
CbY1	Cb	336
CbY1	Cb	928
CbY1	Cb	633
CbY1	Cb	104
CbY1	Cb	424
CbY1	Cb	257
CbY1	Cb	622
CbY1	Cb	224
CbY1	Cb	408
CbY1	Cb	279
CbY1	Cb	594
CbY1	Cb	632
CbY1	Cb	215
CbY1	Cb	245
CbY1	Cb	680
CbY1	Cb	731
CbY1	Cb	612
CbY1	Cb	388
CbY1	Cb	1637
CbY1	Cb	356
CbY1	Cb	129
CbY1	Cb	832
CbY1	Cb	374
CbY1	Cb	689
CbY1	Cb	247
CbY1	Cb	365
CbY1	Cb	280
CbY1	Cb	381
CbY1	Cb	374
CbY1	Cb	203
CbY1	Cb	789
CbY1	Cb	1133
CbY1	Cb	377
CbY1	Cb	608
CbY1	Cb	348
CbY1	Cb	722
CbY1	Cb	274
CbY1	Cb	376
CbY1	Cb	715
CbY1	Cb	346
CbY1	Cb	369
CbY1	Cb	387
CbY1	Cb	329
CbY1	Cb	348
CbY1	Cb	292
CbY1	Cb	1621
CbY1	Cb	537
CbY1	Cb	365
CbY1	Cb	360
CbY1	Cb	281
CbY1	Cb	1112
CbY1	Cb	304
CbY1	Cb	1056
CbY1	Cb	923
CbY1	Cb	474
CbY1	Cb	196
CbY1	Cb	402
CbY1	Cb	489
CbY1	Cb	688
CbY1	Cb	345
CbY1	Cb	353
CbY1	Cb	343
CbY1	Cb	419
CbY1	Cb	4326
CbY1	Cb	542
CbY1	Cb	149
CbY1	Cb	427
CbY1	Cb	3279
CbY1	Cb	391
CbY1	Cb	686
CbY1	Cb	197
CbY1	Cb	266
CbY1	Cb	628
CbY1	Cb	502
CbY1	Cb	154
CbY1	Cb	460
CbY1	Cb	651
CbY1	Cb	340
CbY1	Cb	350
CbY1	Cb	270
CbY1	Cb	369
CbY1	Cb	633
CbY1	Cb	437
CbY1	Cb	574
CbY1	Cb	785
CbY1	Cb	4311
CbY1	Cb	181
CbY1	Cb	795
CbY1	Cb	2388
CbY1	Cb	405
CbY1	Cb	1962
CbY1	Cb	765
CbY1	Cb	198
CbY1	Cb	629
CbY1	Cb	333
CbY1	Cb	2596
CbY1	Cb	445
CbY1	Cb	897
CbY1	Cb	178
CbY1	Cb	182
CbY1	Cb	2319
CbY1	Cb	125
CbY1	Cb	370
CbY1	Cb	621
CbY1	Cb	2408
CbY1	Cb	571
CbY1	Cb	400
CbY1	Cb	642
CbY1	Cb	217
CbY1	Cb	374
CbY1	Cb	326
CbY1	Cb	2365
CbY1	Cb	172
CbY1	Cb	150
CbY1	Cb	306
CbY1	Cb	340
CbY1	Cb	325
CbY1	Cb	567
CbY1	Cb	415
CbY1	Cb	1541
CbY1	Cb	573
CbY1	Cb	399
CbY1	Cb	353
CbY1	Cb	721
CbY1	Cb	210
CbY1	Cb	309
CbY1	Cb	333
CbY1	Cb	687
CbY1	Cb	405
CbY1	Cb	679
CbY1	Cb	445
CbY1	Cb	2936
CbY1	Cb	1042
CbY1	Cb	195
CbY1	Cb	202
CbY1	Cb	347
CbY1	Cb	123
CbY1	Cb	668
CbY1	Cb	463
CbY1	Cb	350
CbY1	Cb	400
CbY1	Cb	375
CbY1	Cb	329
CbY1	Cb	586
CbY1	Cb	412
CbY1	Cb	250
CbY1	Cb	202
CbY1	Cb	530
CbY1	Cb	318
CbY1	Cb	590
CbY1	Cb	385
CbY1	Cb	330
CbY1	Cb	258
CbY1	Cb	299
CbY1	Cb	292
CbY1	Cb	398
CbY1	Cb	310
CbY1	Cb	591
CbY1	Cb	3198
CbY1	Cb	1121
CbY1	Cb	415
CbY1	Cb	239
CbY1	Cb	432
CbY1	Cb	583
CbY1	Cb	132
CbY1	Cb	507
CbY1	Cb	263
CbY1	Cb	316
CbY1	Cb	340
CbY1	Cb	661
CbY1	Cb	374
CbY1	Cb	364
CbY1	Cb	446
CbY1	Cb	201
CbY1	Cb	1303
CbY1	Cb	338
CbY1	Cb	279
CbY1	Cb	176
CbY1	Cb	197
CbY1	Cb	198
CbY1	Cb	405
CbY1	Cb	289
CbY1	Cb	367
CbY1	Cb	1195
CbY1	Cb	391
CbY1	Cb	511
CbY1	Cb	362
CbY1	Cb	273
CbY1	Cb	280
CbY1	Cb	712
CbY1	Cb	502
CbY1	Cb	383
CbY1	Cb	362
CbY1	Cb	3109
CbY1	Cb	481
CbY1	Cb	152
CbY1	Cb	339
CbY1	Cb	349
CbY1	Cb	928
CbY1	Cb	399
CbY1	Cb	338
CbY1	Cb	175
CbY1	Cb	558
CbY1	Cb	254
CbY1	Cb	161
CbY1	Cb	219
CbY1	Cb	862
CbY1	Cb	770
CbY1	Cb	365
CbY1	Cb	357
CbY1	Cb	963
CbY1	Cb	757
CbY1	Cb	1153
CbY1	Cb	302
CbY1	Cb	623
CbY1	Cb	546
CbY1	Cb	725
CbY1	Cb	413
CbY1	Cb	291
CbY1	Cb	265
CbY1	Cb	781
CbY1	Cb	334
CbY1	Cb	209
CbY1	Cb	347
CbY1	Cb	354
CbY1	Cb	196
CbY1	Cb	1520
CbY1	Cb	269
CbY1	Cb	375
CbY1	Cb	878
CbY1	Cb	1995
CbY1	Cb	781
CbY1	Cb	621
CbY1	Cb	369
CbY1	Cb	718
CbY1	Cb	302
CbY1	Cb	173
CbY1	Cb	484
CbY1	Cb	346
CbY1	Cb	625
CbY1	Cb	238
CbY1	Cb	568
CbY1	Cb	272
CbY1	Cb	543
CbY1	Cb	636
CbY1	Cb	1796
CbY1	Cb	395
CbY1	Cb	1648
CbY1	Cb	533
CbY1	Cb	567
CbY1	Cb	224
CbY1	Cb	489
CbY1	Cb	345
CbY1	Cb	688
CbY1	Cb	787
CbY1	Cb	291
CbY1	Cb	394
CbY1	Cb	179
CbY1	Cb	283
CbY1	Cb	314
CbY1	Cb	454
CbY1	Cb	1017
CbY1	Cb	225
CbY1	Cb	265
CbY1	Cb	325
CbY1	Cb	733
CbY1	Cb	356
CbY1	Cb	792
CbY1	Cb	376
CbY1	Cb	1155
CbY1	Cb	223
CbY1	Cb	242
CbY1	Cb	1346
CbY1	Cb	246
CbY1	Cb	376
CbY1	Cb	2822
CbY1	Cb	355
CbY1	Cb	469
CbY1	Cb	325
CbY1	Cb	350
CbY1	Cb	350
CbY1	Cb	1907
